,label,review
65,1,"C'est une histoire qui ferait rigoler le plus sinistre des neurasthéniques : elle est tout ce qu'il y a de vraie et a néanmoins toutes les apparences d'une farce délirante et cocasse… On rit certes beaucoup à écouter les protagonistes du film se dépêtrer de cette affaire, mais on est aussi un brin admiratif de leur capacité à imposer tranquillement et avec bonne humeur leur volonté infatigable de résister à ce qui les défrise, irréductibles villageois qui mènent leur révolution tranquillement depuis un petit bled de l'Hérault à quatre pas d'ici. C'est une brigade entière qui va donc débarquer en force et aux aurores dans le bled de nos joyeux pépères contestataires, sans que le buraliste ait eu le temps d'enfiler son caleçon. Arrêtés, menottés, embarqués, cuisinés : Pierre blondeau, Jeannot le Suisse, le Renard argenté sont soupçonnés d'être les terribles terroristes qui osent menacer le président de la République… Mais pourquoi eux ? Hein ? Je vous le demande… A voir absolument !!!"
66,0,"Je n'irai pas jusqu'à dire que Voice from the stone est mauvais, mais ce n'est vraiment pas terrible. On laisse place à quelques belles photographies, à la campagne italienne, par contre l'histoire n'est pas vraiment soignée. Ce n'est pas déjà vu, mais ils auraient plus se fouler un peu plus les chevilles... Les acteurs ne transcendent pas la réalisation. A éviter !"
67,1,"Génial ! Paul Walker est exceptionnel dans son rôle, et le film est très très bon, on est interessé du début à la fin, c'est haletant à souhait."
68,0,"Un thriller plutot bien fait et plutot habile au niveau du scénario. Le tueur en série est plutot pas mal. Toutefois, ca souffre franchement de la comparaison avec Seven."
69,0,"Ce film est d'un ennui mortel; tout est répétitif : le décor, la musique, les personnages, les attitudes, les paysages extérieurs; bien difficile de se croire en Inde quand on voit l'architecture de la maison et les arbres; C'est par des artifices que Marguerite Duras essaye de créer l'atmosphère : le titre India Song, un domestique habillé couleur locale, des noms de ville et d'endroit cité par les voix off; on n'y croit pas un seul instant. C'est un film artificiel, sophistiqué à outrance, sans émotion."
70,1,"C’est du sur mesure pour Fabrice Lucchini qui, grâce au joli succès remporté au début des années 90 par ce séduisant film d’auteur, se fit connaître d’un public beaucoup plus large. Appât de ce piège à séduction teinté de représailles, Judith Henry nous illumine par son naturel. Co-écrit et réalisé par Christian Vincent, « la Discrète » est un petit bijou servi par de charmants dialogues. Seule la fin est à mon avis mal exploitée."
71,0,"Ah là là, impossible d'aller au bout de ce film. Personnages navrants et dialogues insipides m'ont vite fait lâcher prise. C'est pas les deux ou trois belles vampires qui permettent au spectateur de se tenir en haleine. Comble de l'horreur, la marionnette qui bouge moins bien que les squelettes de ""Jason et les argonautes"" avec des années de différence. Beurk, film de vampires à oublier"
72,1,"L'évidence saute au yeux, c'est du très grand cinéma. C'est très visuel, extrêmement peu dialogué, et c'est magnifique. Tellement peu de paroles, que le sous-titrage a dû prendre quelques minutes. L'image numérique tirée du 35mm est époustouflante, avec un grand travail fait sur la lumière, bien sûr, mais aussi sur le cadrage des deux principaux protagonistes, que j'ai trouvé surprenant par les gros plans. Le film est une poésie cinématographique, une ode à la valeur de la terre cultivable. La réalisation est brillante de rigueur, avec de grand moments consacrés aux expressions des visages, des rides et un gros nez pour l'un, des tâches de rousseur pour l'autre. Le scénario importe peu, mais reste ouvert à plusieurs fins possibles. Il est universel par son thème."
73,1,"Ce film de kung-fu alterne avec une facilité déconcertante le style comique et la violence la plus crue. Aux scènes typique du kung-fu comedy et à l'irrévérence répondent les combats sanguinaires et les scènes choques. Les méchant mandchous sont cruels à souhait, les acrobaties très réussies et la bagarre finale vaut sont pesant de cacahouètes. Un bon classique du film de kung-fu made in Hong-Kong."
74,0,Je me suis forcé pour le voir. L'humour est lourd et abrutissant. Nul en tout point du vu.
75,0,Original pour nous car l'action se passe dans un endroit recule d'allemagne mais l'histoire sans reel interet est filme a l'allemande...
76,1,"Ah ah ah, trop énorme ce film. Du gore à quasiment tout les plans, des bastons incroyables et complétement déjantées. Des filles avec du caractère .. et de l'humour. Que demander de plus? Un scènario? Nooon pas besoin!"
77,1,"Malgré les DTV, JCVD fait les bons choix, avec des films intéressants, prenants et des sujets d'actualité. De guest star, JCVD devient personnage principal par son aura et son style bien à lui. Un bon film d'action, traitant en plus de la traite des enfants."
78,1,"Une belle histoire racontée avec un rythme lent. Et que dire de la distribution, mise à part WAHOO !"
79,0,"Ce truc est supposé être un blockbuster ??? Il y a du rythme, certes, mais apparemment on a largement préféré préserver l'image de sex symbol d'Angelina Jolie plutôt que de soigner le montage. Le film est si truffé d'incohérences et de clichés grotesques que cela en devient vraiment pénible et qu'on attend la fin avec impatience."
80,0,Pour moi une comédie tout à fait banale qui est par moment limite lourde ( en particulier le personnage de Patrick Timsit ). C'est gentillet on peut dire ! A voir pour ne pas se prendre la tête et puis pour voir des vedettes !
81,0,"Aucun scénario, nul, aucun intérêt. Un jeu de massacre, c'est tout!"
82,1,chef d'oeuvre incontestable sur la misère et la délinquance de la jeunesse Brésilienne. (sujet toujours d'actualité) . quand ont aime le cinema ont aime ce film.
83,0,"Il faut reconnaitre que la mise en scène de Robert Florey est inexistante, mais il est vrai que le thème du film est intéréssant, montrant avec beaucoup de cynisme l'état d'esprit de la bourgeoisie de l'époque. Sans être un grand film tant sans faux, le blanc et le noir est une curiosité plutot agréable, surtout sauvé par les dialogues de Guitry et la présence de Raimu."
84,1,"Kawajiri livrait l'une des plus belles pièces de la Japanimation (et du manga en particulier) au travers de cette splendeur visuelle qu'est NINJA SCROLL, un film extrêmement violent traversé d'éclats de rage viscérale et d'émotion brute a pleurer de beauté. Une oeuvre incroyablement dense et gonflée (la mise en scène emporte tout sur son passage) qui n'a rien perdu de sa puissance depuis sa sortie il y a 10 ans. Du grand cinéma épique pour l'un des plus beaux films d'aventure jamais réalisés. Enragé, poignant, virtuose et tout simplement immanquable."
85,1,"Globalement une grosse saga, une des meilleurs de films d'action mais le premier film ne sera jamais égalé par les épisodes qui ont suivis."
86,0,Ce film tiré d'une histoire vrai aurait pu être vu l'histoire un bon film. Mais l'interprétation et la mise en scène nous prête plus à sourire tellement qu'elles sont bancale. Dommage !!!!!!!!!
87,1,"Un film poignant et cruel sur le renoncement de soi , au nom des conventions sociales, par le plus british des cinéastes américains. Chez James Ivory, tout est clean, un peu rigide, guindé, empesé, suranné et morose, il le prouve encore magistralement dans cette oeuvre à la tristesse refoulée et douloureuse, renforcée par l'osmose parfaite entre les 2 interprètes principaux. Dans cette ambiance très britannique, Anthony Hopkins démontre encore une fois son immense talent de comédien en faisant preuve d'un jeu contenu absolument bouleversant."
88,1,"Et ben voilà ! Après le très faiblard Rec, voici Rec² !! Et comme souvent avec les suites de films d'horreur à succès, on est en précense d'un chef d'oeuvre. Fiers de leur prouesse avec leur premier film, les deux réalisateurs s'en donnent ici à coeur joie et c'est tant mieux ! Les forces d'intervention espagnoles sont très crédibles car elles savent garder leur calme en toute circonstance ! Les dialogues sont extrêmement imaginatifs, très peu redondants et dépeignent avec efficacité des personnages au bord de la rupture dans un véritable enfer ! Mention spéciale au passage avec les trois gamins, très agréables à entendre parler ! J'ai également adoré tout l'aspect démoniaque du sujet qui n'est en aucun cas pompé sur d'autres films comme l'Exorciste ou Damien la malediction mais qui au contraire réinvente totalement ce genre d'épouvante. Et que dire de la fin, sublime ! Vivement le 3 !"
89,0,"Un duo génial, mais perdu dans un innommable navet..... !!!"
90,1,"Un film très chouette! Les comédiens sont tous très bons, cette histoire d'amitié traitée comme une histoire d'amour sonne juste, et me rappelle mes années lycée... Beaucoup moins étouffant que ""Respire"", plus léger, on ressort de la salle sur une belle note positive, avec l'envie de revivre l'insouciance de la vie étudiante. La BO est géniale et accompagne parfaitement le film! A voir!!"
91,1,"1953, Joseph Staline meurt d'une attaque cardiaque. Les membres du Politburo se lancent alors dans une quête du pouvoir... Adapté de la bande dessinée française du même nom, le film est globalement très fidèle. Il est tout de même assez amusant de voir ce film en langue anglaise nous donner des dirigeants du PC jurer à base de ""fuck""... Par l'humour, l'absurde, le film parvient à montrer, de manière certes caricaturale mais tellement drôle, l'arbitraire et l'horreur du régime stalinien. Les acteurs sont tous bons (sauf celui qui incarne Staline mais tant pis il meurt vite)."
92,0,"Un film très spécial, si le début est grand-guignolesque et les costumes en pvc, le film prend un peu de profondeur par la suite, il n'en reste pas moins une légende chinoise difficilement intéressente avec une fin brutale. Bref le tout manque de saveur."
93,1,"• Tout d’abord bravo à toute l'équipe qui a réaliser ce très beau reportage !! • Ce film a vraiment le mérite d’être vu et revu, Il peut se regarder en famille tout • ages confondus et même sans être grand fan de basket car il montre et donne • de belles leçons dans tous domaines et pas seulement au niveau sportif !!! • Je vous encourage donc tous à l'acheter, le regarder et même l’offrir vous ne le regretterez vraiment pas.... • Evan a énormément de mérite et de courage il est vraiment un bel exemple, je lui souhaite d’aller encore bien plus loin et franchement je pense que l’on a pas fini d’entendre parler de lui……. • Alors dépêchez-vous d’aller acheter le DVD EVAN ""le rêve américain"" qui est en vente en boutique pour la maudite somme de 15€, et en même temps venez encourager notre équipe du PB qui en a bien besoin !!! • allez PB86 !!!"
